step,timeperf/rollout,ppo_actor/correct_n_seqs,ppo_actor/update/approx_kl/avg,ppo_actor/update/importance_weight/max,timeperf/recompute_logp,ppo_actor/correct_seq_len/avg,ppo_actor/update/approx_kl/max,ppo_actor/update/importance_weight/min,teacher_answer_n_seqs,ppo_actor/correct_seq_len/max,ppo_actor/update/approx_kl/min,ppo_actor/update/lr,teacher_answer_logp/avg,ppo_actor/correct_seq_len/min,ppo_actor/update/behave_approx_kl/avg,ppo_actor/update/n_tokens,teacher_answer_logp/min,ppo_actor/eps_clip,ppo_actor/update/behave_approx_kl/max,ppo_actor/update/n_valid_tokens,teacher_answer_logp/max,ppo_actor/final_reward/avg,ppo_actor/update/behave_approx_kl/min,ppo_actor/update/new_logp/avg,teacher_answer_reward/avg,ppo_actor/final_reward/max,ppo_actor/update/behave_imp_weight/avg,ppo_actor/update/new_logp/max,teacher_answer_reward/min,ppo_actor/final_reward/min,ppo_actor/update/behave_imp_weight/max,ppo_actor/update/new_logp/min,teacher_answer_reward/max,ppo_actor/incorrect_n_seqs,ppo_actor/update/behave_imp_weight/min,ppo_actor/update/old_logp/avg,teacher_answer_len/avg,ppo_actor/incorrect_seq_len/avg,ppo_actor/update/clip_ratio/avg,ppo_actor/update/old_logp/max,teacher_answer_len/min,ppo_actor/incorrect_seq_len/max,ppo_actor/update/clip_ratio/max,ppo_actor/update/old_logp/min,teacher_answer_len/max,ppo_actor/incorrect_seq_len/min,ppo_actor/update/clip_ratio/min,ppo_actor/update/rs_filtered_fraction,teacher_context_len/avg,ppo_actor/kl_rewards/avg,ppo_actor/update/clipped_tokens,ppo_actor/update/unclipped_behave_tokens,teacher_context_len/min,ppo_actor/kl_rewards/max,ppo_actor/update/compute_logp/kl_div_direct/avg,ppo_actor/update/update_successful,teacher_context_len/max,ppo_actor/kl_rewards/min,ppo_actor/update/compute_logp/kl_div_direct/max,ppo_actor/update/version_stats/n_valid_generated_tokens,teacher_added_prefix_len/avg,ppo_actor/mask_no_eos_with_zero,ppo_actor/update/compute_logp/kl_div_direct/min,ppo_actor/update/version_stats/n_valid_tokens,teacher_added_prefix_len/min,ppo_actor/n_seqs,ppo_actor/update/compute_logp/kl_div_dual/avg,ppo_actor/update/version_stats/sample_staleness_proximal_avg,teacher_added_prefix_len/max,ppo_actor/n_tokens,ppo_actor/update/compute_logp/kl_div_dual/max,ppo_actor/update/version_stats/sample_staleness_proximal_max,teacher_format_found/avg,ppo_actor/n_valid_tokens,ppo_actor/update/compute_logp/kl_div_dual/min,ppo_actor/update/version_stats/sample_staleness_proximal_min,teacher_format_found/min,ppo_actor/no_eos_ratios/avg,ppo_actor/update/compute_logp/kl_div_taylor/avg,ppo_actor/update/version_stats/sample_staleness_theta_avg,teacher_format_found/max,ppo_actor/no_eos_ratios/max,ppo_actor/update/compute_logp/kl_div_taylor/max,ppo_actor/update/version_stats/sample_staleness_theta_max,teacher_optimized_len/avg,ppo_actor/no_eos_ratios/min,ppo_actor/update/compute_logp/kl_div_taylor/min,ppo_actor/update/version_stats/sample_staleness_theta_min,teacher_optimized_len/min,ppo_actor/prompt_len/avg,ppo_actor/update/compute_logp/n_valid_tokens,ppo_actor/update/version_stats/v_proximal,teacher_optimized_len/max,ppo_actor/prompt_len/max,ppo_actor/update/compute_logp/prox_logp_gt/avg,ppo_actor/update/version_stats/v_theta,timeperf/rollout_postprocess,ppo_actor/prompt_len/min,ppo_actor/update/compute_logp/prox_logp_gt/max,ppo_actor/update/vocab_max_logits/avg,timeperf/compute_advantage,ppo_actor/rs_upper,ppo_actor/update/compute_logp/prox_logp_gt/min,ppo_actor/update/vocab_max_logits/max,timeperf/train_step,ppo_actor/seq_len/avg,ppo_actor/update/dual_clip_ratio/avg,ppo_actor/update/vocab_max_logits/min,timeperf/update_weights,ppo_actor/seq_len/max,ppo_actor/update/dual_clip_ratio/max,ppo_actor/update/vocab_min_logits/avg,timeperf/save,ppo_actor/seq_len/min,ppo_actor/update/dual_clip_ratio/min,ppo_actor/update/vocab_min_logits/max,timeperf/checkpoint_for_recover,ppo_actor/task_reward/avg,ppo_actor/update/dual_clipped_tokens,ppo_actor/update/vocab_min_logits/min,timeperf/eval,ppo_actor/task_reward/max,ppo_actor/update/entropy/avg,ppo_actor/use_dual_clip,timeperf/clear_batches,ppo_actor/task_reward/min,ppo_actor/update/entropy/max,rollout/accepted,ppo_actor/advantages/avg,ppo_actor/update/actor_loss/avg,ppo_actor/update/entropy/min,rollout/reward,ppo_actor/advantages/max,ppo_actor/update/actor_loss/max,ppo_actor/update/grad_norm,eval-rollout/reward,ppo_actor/advantages/min,ppo_actor/update/actor_loss/min,ppo_actor/update/importance_weight/avg
218,0.0015832,67.0,0.0,1.0,0.51456,299.91,0.0,1.0,256.0,537.0,0.0,3e-06,-2.0733,191.0,-0.0023139,124670.0,-18.23,0.25,0.7033,73761.0,0.0,-1.7055e-05,-1.3852,-0.2893,-1.8171,2.2195,0.99954,0.0,-17.308,-2.4747,2.0204,-4.9652,0.9703,189.0,0.25027,-0.28698,21.562,553.31,0.0,0.0,2.0,1053.0,0.0,-4.9441,547.0,192.0,0.0,0.0,479.25,0.0,0.0,73761.0,185.0,0.0,0.0023139,1.0,1053.0,0.0,1.3852,18376.0,2.375,0.0,-0.7033,73761.0,0.0,256.0,0.0018581,1.0,4.0,255230.0,0.63549,1.0,0.40625,73761.0,-8.9407e-08,1.0,0.0,0.0625,0.0018882,2.0,1.0,1.0,0.95943,2.0,288.13,0.0,0.0,2.0,57.0,198.86,73761.0,216.0,384.0,669.0,-0.2893,217.0,0.68871,130.0,0.0,25.346,0.16339,5.0,-4.9652,43.75,3.8448,486.99,0.0,6.4375,0.083617,1053.0,0.0,-16.319,0.00034506,191.0,0.0,-7.1562,0.00011072,-1.8171,0.0,-38.0,4.5569e-05,0.9703,0.33495,0.0,0.0044585,-17.308,2.9526,1.0,1.6549e-09,-9.0901e-05,1.4564e-14,0.0,2.7825,4.3676,0.6242,,-3.0851,-3.4016,1.0
219,0.0019943,58.0,0.0,1.0,0.56312,331.6,0.0,1.0,256.0,540.0,0.0,3e-06,-2.7277,201.0,-0.002182,141760.0,-25.584,0.25,0.97775,81402.0,0.0,-0.00012914,-0.78202,-0.28416,-2.5613,1.9047,0.99976,0.0,-25.784,-2.4602,2.6585,-4.8129,0.96457,198.0,0.45748,-0.28197,25.062,618.82,0.0,0.0,1.0,1542.0,0.0,-4.7128,556.0,240.0,0.0,0.0,546.35,0.0,0.0,81402.0,197.0,0.0,0.002182,1.0,1542.0,0.0,0.78202,13524.0,2.6719,0.0,-0.97775,81402.0,0.0,256.0,0.0019446,1.0,4.0,326530.0,0.68072,1.0,0.33203,81402.0,-8.897e-08,1.0,0.0,0.0625,0.0019572,2.0,1.0,1.0,0.478,2.0,317.98,0.0,0.0,2.0,50.0,235.77,81402.0,217.0,384.0,1158.0,-0.28416,218.0,0.74553,133.0,0.0,25.558,0.19561,5.0,-4.8129,43.25,3.8402,553.75,0.0,6.4688,0.084164,1542.0,0.0,-16.231,0.00036207,201.0,0.0,-7.1562,0.0001081,-2.5613,0.0,-38.0,4.5669e-05,0.96457,0.32796,0.0,0.0043928,-25.784,2.9376,1.0,7.498e-10,-0.0001748,5.2298e-15,0.0,2.5358,4.4754,0.44691,,-3.1279,-4.6375,1.0
220,0.0014952,80.0,0.0,1.0,0.50016,317.04,0.0,1.0,256.0,497.0,0.0,3e-06,-2.5946,223.0,-0.0021712,123180.0,-13.489,0.25,0.91157,72432.0,0.0,3.7442e-05,-1.8495,-0.26484,-2.281,1.9315,0.99976,0.0,-12.552,-2.3986,2.4882,-5.0798,0.95312,176.0,0.15731,-0.26267,4.5,555.77,0.0,0.0,2.0,903.0,0.0,-4.7477,19.0,193.0,0.0,0.0,475.22,0.0,0.0,72432.0,179.0,0.0,0.0021712,1.0,903.0,-0.0,1.8495,18044.0,2.1562,0.0,-0.91157,72432.0,0.0,256.0,0.0019358,1.0,4.0,211970.0,1.0068,1.0,0.46094,72432.0,-8.721e-08,1.0,0.0,0.0625,0.0019656,2.0,1.0,1.0,1.7104,2.0,282.94,0.0,0.0,2.0,40.0,198.23,72432.0,218.0,384.0,519.0,-0.26484,219.0,0.68206,126.0,0.0,25.543,0.15071,5.0,-5.0798,44.25,3.7037,481.16,0.0,6.4688,0.080029,903.0,0.0,-16.157,0.00033251,193.0,0.0,-7.1562,0.00011619,-2.281,0.0,-38.0,4.4837e-05,0.95312,0.30495,0.0,0.0039924,-12.552,2.6028,1.0,-6.7412e-09,0.0001805,6.6242e-15,0.0,2.5872,4.9036,0.64781,,-3.2564,-3.7528,1.0
221,0.0015615,68.0,0.0,1.0,0.49817,346.74,0.0,1.0,256.0,562.0,0.0,3e-06,-2.9657,239.0,-0.0016951,123480.0,-26.25,0.25,0.92857,72344.0,-5.9605e-08,-2.1071e-05,-0.8112,-0.2644,-2.6441,2.2843,1.0002,0.0,-25.348,-2.1692,2.5309,-5.1019,0.95469,188.0,0.44432,-0.2627,22.469,531.38,0.0,0.0,1.0,794.0,0.0,-4.9346,562.0,254.0,0.0,0.0,475.5,0.0,0.0,72344.0,181.0,0.0,0.0016951,1.0,794.0,0.0,0.8112,18022.0,2.125,0.0,-0.92857,72344.0,0.0,256.0,0.0019077,1.0,4.0,202110.0,0.60231,1.0,0.46875,72344.0,-8.9407e-08,1.0,0.0,0.0625,0.0019335,2.0,1.0,1.0,0.43112,2.0,282.59,0.0,0.0,2.0,33.0,199.74,72344.0,219.0,384.0,410.0,-0.2644,220.0,0.67762,132.0,0.0,25.516,0.14107,5.0,-5.1019,44.0,3.701,482.33,0.0,6.4688,0.087332,794.0,0.0,-16.189,0.00035202,239.0,0.0,-7.1562,0.00011051,-2.6441,0.0,-38.0,3.7076e-05,0.95469,0.30252,0.0,0.004335,-25.348,2.8125,1.0,5.0621e-09,-0.00043273,3.3486e-15,0.0,2.9503,4.391,0.6526,,-2.7813,-3.8968,1.0
222,0.0016146,59.0,0.0,1.0,0.50977,311.0,0.0,1.0,256.0,1115.0,0.0,3e-06,-2.1558,207.0,-0.0020643,127260.0,-11.741,0.25,0.99963,75635.0,0.0,-0.00018541,-1.1297,-0.30891,-1.9307,2.0235,1.0001,0.0,-10.824,-2.4677,2.7173,-5.215,0.96342,197.0,0.32315,-0.30684,7.0312,552.85,0.0,0.0,1.0,1317.0,0.0,-5.069,82.0,212.0,0.0,0.0,493.86,0.0,0.0,75635.0,204.0,0.0,0.0020643,1.0,1317.0,0.0,1.1297,18845.0,2.4844,0.0,-0.99963,75635.0,0.0,256.0,0.0021405,1.0,4.0,274560.0,0.71764,1.0,0.37891,75635.0,-8.9407e-08,1.0,0.0,0.058594,0.0021671,2.0,1.0,1.0,0.63806,2.0,295.45,0.0,0.0,2.0,70.0,201.66,75635.0,220.0,384.0,938.0,-0.30891,221.0,0.67141,130.0,0.0,25.148,0.17921,5.0,-5.215,44.0,4.4501,497.11,0.0,6.4688,0.094982,1317.0,0.0,-16.034,0.00037365,207.0,0.0,-7.125,0.00011483,-1.9307,0.0,-37.75,4.5829e-05,0.96342,0.3575,0.0,0.0041954,-10.824,2.7287,1.0,-8.0697e-09,0.00065295,4.461e-15,0.0,2.5847,4.3634,0.67769,,-2.9572,-3.8677,1.0
223,0.0019373,90.0,0.0,1.0,0.4709,316.77,0.0,1.0,256.0,558.0,0.0,3e-06,-2.2529,186.0,-0.0016074,104210.0,-10.834,0.25,0.83743,59984.0,0.0,-0.00010402,-0.98046,-0.2295,-1.7539,2.026,1.0001,0.0,-9.868,-2.3666,2.3104,-4.7793,0.96926,166.0,0.37514,-0.2279,9.6875,456.05,0.0,0.0,2.0,633.0,0.0,-4.6034,185.0,201.0,0.0,0.0,399.72,0.0,0.0,59984.0,160.0,0.0,0.0016074,1.0,633.0,-0.0,0.98046,14932.0,1.5156,0.0,-0.83743,59984.0,0.0,256.0,0.0016811,1.0,4.0,162050.0,0.473,1.0,0.62109,59984.0,-8.8912e-08,1.0,0.0,0.035156,0.0017085,2.0,1.0,1.0,0.48065,2.0,234.31,0.0,0.0,2.0,28.0,172.77,59984.0,221.0,384.0,286.0,-0.2295,222.0,0.63387,127.0,0.0,25.441,0.12983,5.0,-4.7793,45.75,3.1334,407.09,0.0,6.4688,0.084178,633.0,0.0,-16.022,0.00040225,186.0,0.0,-7.1562,9.1909e-05,-1.7539,0.0,-38.75,5.6595e-05,0.96926,0.26631,0.0,0.0042463,-9.868,2.6046,1.0,-2.035e-09,-0.00041399,6.5146e-15,0.0,2.8469,4.4957,0.69282,,-3.2062,-5.2158,1.0
224,0.0016562,107.0,0.0,1.0,0.4797,294.56,0.0,1.0,256.0,526.0,0.0,3e-06,-2.112,191.0,-0.0015376,111670.0,-10.972,0.25,0.77715,62686.0,0.0,5.5311e-05,-0.85668,-0.24843,-1.6458,2.3293,1.0003,0.0,-10.052,-1.9841,2.1753,-4.9154,0.97135,149.0,0.42457,-0.24689,8.1875,537.95,0.0,0.0,2.0,858.0,0.0,-4.9936,73.0,233.0,0.0,0.0,428.3,0.0,0.0,62686.0,188.0,0.0,0.0015376,1.0,858.0,0.0,0.85668,15608.0,1.625,0.0,-0.77715,62686.0,0.0,256.0,0.0018291,1.0,4.0,200320.0,0.39811,1.0,0.59375,62686.0,-8.9523e-08,1.0,0.0,0.0625,0.0018552,2.0,1.0,1.0,0.36695,2.0,244.87,0.0,0.0,2.0,55.0,191.35,62686.0,222.0,384.0,474.0,-0.24843,223.0,0.6612,129.0,0.0,25.506,0.14192,5.0,-4.9154,43.75,3.3372,436.22,0.0,6.4688,0.089663,858.0,0.0,-16.052,0.00032658,191.0,0.0,-7.1562,0.00012679,-1.6458,0.0,-38.0,3.6455e-05,0.97135,0.28637,0.0,0.0042737,-10.052,2.7022,1.0,4.8683e-10,-0.00066142,2.0243e-15,0.0,3.1929,4.9586,0.69381,,-2.7741,-4.658,1.0
225,0.0016809,94.0,0.0,1.0,0.47821,336.7,0.0,1.0,256.0,567.0,0.0,3e-06,-2.3465,245.0,-0.0022451,109310.0,-11.319,0.25,0.76647,65185.0,-5.9605e-08,-0.00027489,-1.0769,-0.23944,-1.8815,2.1076,0.99991,0.0,-10.389,-2.0081,2.1522,-4.8274,0.96094,162.0,0.34064,-0.2372,17.922,479.4,0.0,0.0,2.0,602.0,0.0,-4.9262,438.0,197.0,0.0,0.0,419.04,0.0,0.0,65185.0,167.0,0.0,0.0022451,1.0,602.0,-0.0,1.0769,16232.0,1.6094,0.0,-0.76647,65185.0,0.0,256.0,0.0021537,1.0,4.0,152190.0,0.41757,1.0,0.59766,65185.0,-8.7544e-08,1.0,0.0,0.039062,0.0021976,2.0,1.0,1.0,0.57989,2.0,254.63,0.0,0.0,2.0,30.0,172.38,65185.0,223.0,384.0,464.0,-0.23944,224.0,0.64848,129.0,0.0,25.677,0.12983,5.0,-4.8274,43.75,3.2861,427.0,0.0,6.4688,0.085011,602.0,0.0,-16.283,0.00039242,197.0,0.0,-7.1562,0.00012507,-1.8815,0.0,-38.5,4.1763e-05,0.96094,0.27634,0.0,0.0039766,-10.389,2.7511,1.0,-1.4981e-08,0.00044693,4.5133e-15,0.0,2.9905,4.2506,0.63755,,-2.5708,-4.3411,1.0
226,0.0016663,93.0,0.0,1.0,0.48354,340.66,0.0,1.0,256.0,593.0,0.0,3e-06,-1.9054,225.0,-0.0022875,114180.0,-15.529,0.25,0.80967,65835.0,0.0,-0.00013628,-1.8985,-0.235,-1.4495,1.9134,0.99961,0.0,-14.626,-2.0035,2.2472,-4.7668,0.94948,163.0,0.1498,-0.23271,8.8438,506.13,0.0,0.0,2.0,790.0,0.0,-4.5956,131.0,246.0,0.0,0.0,438.64,0.0,0.0,65835.0,214.0,0.0,0.0022875,1.0,790.0,0.0,1.8985,16395.0,1.6406,0.0,-0.80967,65835.0,0.0,256.0,0.0019016,1.0,4.0,194820.0,1.0483,1.0,0.58984,65835.0,-8.9291e-08,1.0,0.0,0.0625,0.0019585,2.0,1.0,1.0,1.8021,2.0,257.17,0.0,0.0,2.0,61.0,188.85,65835.0,224.0,384.0,412.0,-0.235,225.0,0.6474,131.0,0.0,25.607,0.13685,5.0,-4.7668,44.5,3.3992,446.02,0.0,6.4688,0.089313,790.0,0.0,-16.145,0.00037997,225.0,0.0,-7.1562,0.00013937,-1.4495,0.0,-38.0,4.8192e-05,0.94948,0.2704,0.0,0.0043334,-14.626,2.4568,1.0,2.2714e-08,-0.0001267,3.6032e-14,0.0,3.009,4.5205,0.66875,,-2.9867,-6.2029,1.0
227,0.0018161,57.0,0.0,1.0,0.51179,294.68,0.0,1.0,256.0,711.0,0.0,3e-06,-2.325,207.0,-0.0024374,129020.0,-15.473,0.25,0.8959,75288.0,0.0,1.8868e-05,-1.1674,-0.28963,-2.0915,2.0894,0.99993,0.0,-14.574,-2.4687,2.4495,-4.9014,0.96615,199.0,0.31119,-0.28719,38.781,563.91,0.0,0.0,2.0,913.0,0.0,-5.1302,592.0,243.0,0.0,0.0,499.25,0.0,0.0,75288.0,203.0,0.0,0.0024374,1.0,913.0,-0.0,1.1674,18758.0,2.4531,0.0,-0.8959,75288.0,0.0,256.0,0.0023641,1.0,4.0,224900.0,0.55364,1.0,0.38672,75288.0,-8.7763e-08,1.0,0.0,0.0625,0.0024058,2.0,1.0,1.0,0.68137,2.0,294.09,0.0,0.0,2.0,65.0,209.87,75288.0,225.0,384.0,558.0,-0.28963,226.0,0.71957,132.0,0.0,25.323,0.14886,5.0,-4.9014,44.25,3.9054,503.96,0.0,6.4688,0.10067,913.0,0.0,-16.257,0.00040661,207.0,0.0,-7.0938,9.1869e-05,-2.0915,0.0,-37.75,4.2093e-05,0.96615,0.33159,0.0,0.0043261,-14.574,2.5612,1.0,-1.6214e-09,-0.00013502,6.4483e-15,0.0,2.6176,4.572,0.67073,,-3.1127,-4.643,1.0
228,0.0014307,68.0,0.0,1.0,0.50061,330.09,0.0,1.0,256.0,590.0,0.0,3e-06,-2.3106,233.0,-0.0024467,124120.0,-11.872,0.25,1.0557,74759.0,-5.9605e-08,-0.00010844,-1.1621,-0.29001,-2.0487,2.2522,1.0001,0.0,-11.022,-2.1992,2.8739,-5.5857,0.96041,188.0,0.31282,-0.28756,16.938,540.83,0.0,0.0,2.0,842.0,0.0,-4.8048,350.0,240.0,0.0,0.0,481.06,0.0,0.0,74759.0,220.0,0.0,0.0024467,1.0,842.0,-0.0,1.1621,18626.0,2.3438,0.0,-1.0557,74759.0,0.0,256.0,0.0025137,1.0,4.0,204420.0,0.81825,1.0,0.41406,74759.0,-8.9407e-08,1.0,0.0,0.0625,0.0025506,2.0,1.0,1.0,0.67527,2.0,292.03,0.0,0.0,2.0,73.0,192.82,74759.0,226.0,384.0,458.0,-0.29001,227.0,0.68811,137.0,0.0,25.257,0.14066,5.0,-5.5857,43.75,3.7016,484.85,0.0,6.4688,0.083165,842.0,0.0,-16.434,0.00036998,233.0,0.0,-7.0312,0.00012271,-2.0487,0.0,-46.5,4.2865e-05,0.96041,0.33605,0.0,0.0043401,-11.022,3.0946,1.0,1.0409e-08,-0.00037244,2.8991e-15,0.0,2.9448,5.657,0.69429,,-2.7698,-5.3555,1.0
229,0.0014075,108.0,0.0,1.0,0.51111,319.19,0.0,1.0,256.0,695.0,0.0,3e-06,-2.0216,223.0,-0.0021568,116970.0,-13.338,0.25,0.94893,67448.0,0.0,-0.00013813,-0.79799,-0.26147,-1.6237,1.8435,0.99991,0.0,-12.5,-2.4726,2.583,-5.2827,0.96302,148.0,0.45024,-0.25932,9.9062,557.45,0.0,0.0,2.0,838.0,0.0,-5.1101,75.0,222.0,0.0,0.0,450.66,0.0,0.0,67448.0,208.0,0.0,0.0021568,1.0,838.0,-0.0,0.79799,16798.0,1.8594,0.0,-0.94893,67448.0,0.0,256.0,0.0020641,1.0,4.0,200960.0,0.63402,1.0,0.53516,67448.0,-8.5682e-08,1.0,0.0,0.046875,0.0020895,2.0,1.0,1.0,0.45024,2.0,263.47,0.0,0.0,2.0,45.0,193.46,67448.0,227.0,384.0,454.0,-0.26147,228.0,0.68413,137.0,0.0,25.589,0.13873,5.0,-5.2827,43.75,3.6791,456.93,0.0,6.4688,0.085636,838.0,0.0,-16.249,0.00034461,222.0,0.0,-6.7812,0.00012202,-1.6237,0.0,-37.75,4.2314e-05,0.96302,0.30232,0.0,0.003941,-12.5,2.7769,1.0,5.4295e-09,-0.0001454,1.4464e-15,0.0,2.6026,4.3255,0.70456,,-3.3204,-4.1716,1.0
230,0.0015903,92.0,0.0,1.0,0.48995,290.27,0.0,1.0,256.0,526.0,0.0,3e-06,-1.6658,204.0,-0.0028306,115010.0,-10.833,0.25,0.84622,67464.0,-3.9736e-08,-1.2933e-05,-1.2121,-0.25649,-1.2952,2.0731,0.99941,0.0,-9.8735,-2.4522,2.3308,-4.6249,0.96822,164.0,0.29757,-0.25366,8.4688,538.46,0.0,0.0,2.0,877.0,0.0,-4.674,85.0,227.0,0.0,0.0,445.22,0.0,0.0,67464.0,199.0,0.0,0.0028306,1.0,877.0,0.0,1.2121,16802.0,1.9688,0.0,-0.84622,67464.0,0.0,256.0,0.0022378,1.0,4.0,222340.0,0.50968,1.0,0.50781,67464.0,-8.9116e-08,1.0,0.0,0.0625,0.0022879,2.0,1.0,1.0,0.73461,2.0,263.53,0.0,0.0,2.0,52.0,185.73,67464.0,228.0,384.0,500.0,-0.25649,229.0,0.64322,131.0,0.0,25.507,0.14406,5.0,-4.6249,44.0,3.4208,449.27,0.0,6.4688,0.08189,877.0,0.0,-16.188,0.00040392,204.0,0.0,-7.125,0.00012395,-1.2952,0.0,-38.0,4.5048e-05,0.96822,0.29515,0.0,0.0042915,-9.8735,2.8059,1.0,0.0,-0.00041594,3.6852e-15,0.0,2.8791,5.9888,0.62922,,-3.3906,-4.2491,1.0
231,0.0017586,80.0,0.0,1.0,0.50332,331.98,0.0,1.0,256.0,564.0,0.0,3e-06,-1.8841,229.0,-0.002356,126140.0,-10.487,0.25,1.1068,76627.0,0.0,-0.00024981,-1.0868,-0.27815,-1.6494,1.7902,1.0001,0.0,-9.5603,-2.4748,3.0248,-5.307,0.96146,176.0,0.33729,-0.27579,4.2188,565.82,0.0,0.0,2.0,876.0,0.0,-4.8894,18.0,202.0,0.0,0.0,488.07,0.0,0.0,76627.0,182.0,0.0,0.002356,1.0,876.0,0.0,1.0868,19093.0,2.4375,0.0,-1.1068,76627.0,0.0,256.0,0.0024411,1.0,4.0,222850.0,0.91796,1.0,0.39062,76627.0,-8.8708e-08,1.0,0.0,0.054688,0.0024787,2.0,1.0,1.0,0.61256,2.0,299.32,0.0,0.0,2.0,38.0,193.42,76627.0,229.0,384.0,507.0,-0.27815,230.0,0.67058,128.0,0.0,25.402,0.14631,5.0,-5.307,45.0,4.744,492.75,0.0,6.4688,0.093271,876.0,0.0,-16.35,0.00036167,202.0,0.0,-7.0938,9.4512e-05,-1.6494,0.0,-37.75,4.4698e-05,0.96146,0.32475,0.0,0.0039668,-9.5603,2.8508,1.0,-1.2744e-08,-0.00028652,1.2546e-16,0.0,2.4627,4.1383,0.60499,,-3.106,-4.2122,1.0
232,0.0014568,57.0,0.0,1.0,0.50717,318.37,0.0,1.0,256.0,544.0,0.0,3e-06,-2.2307,240.0,-0.0028201,127880.0,-11.771,0.25,0.97466,79339.0,-1.9868e-07,-8.9798e-05,-1.147,-0.26495,-2.0328,2.0074,0.99969,0.0,-10.932,-2.4279,2.6503,-5.1115,0.95246,199.0,0.31759,-0.26213,10.656,551.41,0.0,0.0,1.0,712.0,0.0,-4.8201,130.0,264.0,0.0,0.0,494.23,0.0,0.0,79339.0,230.0,0.0,0.0028201,1.0,712.0,0.0,1.147,19771.0,2.5625,0.0,-0.97466,79339.0,0.0,256.0,0.0025054,1.0,4.0,182020.0,0.67561,1.0,0.35938,79339.0,-8.8665e-08,1.0,0.0,0.0625,0.0025593,2.0,1.0,1.0,0.65781,2.0,309.92,0.0,0.0,2.0,52.0,189.6,79339.0,230.0,384.0,444.0,-0.26495,231.0,0.68504,135.0,0.0,25.703,0.1384,5.0,-5.1115,43.5,3.859,499.52,0.0,6.5,0.084725,712.0,0.0,-16.541,0.0004027,240.0,0.0,-6.9688,0.00011157,-2.0328,0.0,-38.0,4.4567e-05,0.95246,0.30587,0.0,0.0042783,-10.932,2.6648,1.0,-1.9232e-10,0.00023895,1.4443e-15,0.0,2.5917,5.0371,0.64312,,-3.0379,-3.6784,1.0
233,0.0014392,64.0,0.0,1.0,0.50825,312.61,0.0,1.0,256.0,441.0,0.0,3e-06,-2.3524,201.0,-0.0023673,122210.0,-15.072,0.25,0.87215,78162.0,0.0,-4.9102e-05,-1.5872,-0.27408,-2.1404,1.8326,1.0001,0.0,-14.232,-2.4174,2.392,-5.6982,0.97188,192.0,0.20449,-0.27171,30.656,532.29,0.0,0.0,2.0,725.0,0.0,-5.2546,562.0,244.0,0.0,0.0,473.79,0.0,0.0,78162.0,197.0,0.0,0.0023673,1.0,725.0,-0.0,1.5872,19476.0,2.5156,0.0,-0.87215,78162.0,0.0,256.0,0.0025109,1.0,4.0,172930.0,0.79171,1.0,0.37109,78162.0,-8.9407e-08,1.0,0.0,0.0625,0.0025509,2.0,1.0,1.0,1.2596,2.0,305.32,0.0,0.0,2.0,54.0,172.05,78162.0,231.0,384.0,371.0,-0.27408,232.0,0.68213,129.0,0.0,25.748,0.13286,5.0,-5.6982,44.75,3.7181,477.37,0.0,6.4688,0.085368,725.0,0.0,-16.78,0.00029391,201.0,0.0,-6.7188,8.605e-05,-2.1404,0.0,-38.0,3.3881e-05,0.97188,0.31729,0.0,0.003873,-14.232,2.8861,1.0,-9.3706e-09,-0.00025624,1.102e-15,0.0,2.3755,5.2712,0.68897,,-3.0775,-4.5171,1.0
234,0.0017176,97.0,0.0,1.0,0.50276,311.74,0.0,1.0,256.0,525.0,0.0,3e-06,-1.8561,177.0,-0.0028825,120300.0,-15.814,0.25,0.94962,71546.0,0.0,-0.00017828,-1.1944,-0.27185,-1.5407,1.9085,0.99985,0.0,-16.014,-2.4399,2.5847,-4.9451,0.97448,159.0,0.30289,-0.26897,18.594,566.42,0.0,0.0,2.0,1034.0,0.0,-4.7259,412.0,216.0,0.0,0.0,465.1,0.0,0.0,71546.0,174.0,0.0,0.0028825,1.0,1034.0,0.0,1.1944,17822.0,2.1562,0.0,-0.94962,71546.0,0.0,256.0,0.0027283,1.0,4.0,228990.0,0.63511,1.0,0.46094,71546.0,-8.9465e-08,1.0,0.0,0.0625,0.0028082,2.0,1.0,1.0,0.71327,2.0,279.48,0.0,0.0,2.0,44.0,190.45,71546.0,232.0,384.0,650.0,-0.27185,233.0,0.6534,128.0,0.0,25.552,0.154,5.0,-4.9451,44.25,3.5616,469.92,0.0,6.4688,0.084866,1034.0,0.0,-16.447,0.00034799,177.0,0.0,-7.1562,9.1889e-05,-1.5407,0.0,-37.75,4.3465e-05,0.97448,0.31533,0.0,0.0042318,-16.014,2.8396,1.0,-1.7062e-09,-4.1839e-05,2.8308e-15,0.0,2.6442,5.0069,0.65437,,-3.1718,-5.3094,1.0
